1.9329,0,1
1.633,0,1
1.833,0,1
1.433,0,1
1.5497,0,1
0.7833,0,1
0.38328,0,1
0.56672,0,1
2.0495,0,1
0.93314,0,1
0.91661,0,1
0.36687,0,1
0.33346,0,1
1.3331,0,1
3.0324,0,2
0.31665,0,2
0.34989,0,2
0.40008,0,2
1.8328,0,3
0.98333,0,3
2.266,0,4
2.3828,0,4
0.53339,0,4
1.0667,0,5
0.43343,0,5
1.3499,0,6
1.4498,0,6
2.2493,1,6
0.63333,0,6
1.1832,0,7
2.216,0,7
1.4997,0,7
1.4165,0,8
6.2147,1,8
1.1997,0,8
0.43343,0,8
2.7494,0,9
1.3665,0,9
1.1665,0,9
5.6816,0,10
1.333,0,10
1.8331,0,11
3.1326,1,11
1.0997,0,12
0.81661,0,12
2.7326,0,13
1.1332,0,13
3.4823,1,13
1.5164,0,14
0.43339,0,14
0.96654,0,15
0.98325,1,15
0.7666,0,16
0.75009,0,16
0.68332,0,17
0.91645,1,17
0.79994,0,18
0.61663,0,18
0.9666,0,18
0.76662,1,18
0.41677,0,18
0.76658,0,19
0.74996,0,19
0.96655,0,20
1.8163,1,20
4.1988,0,21
2.1163,0,21
1.9996,0,21
1.0499,0,22
0.81678,0,22
1.2664,1,22
1.7162,0,23
1.0166,0,23
2.3829,0,23
1.8496,0,24
1.1164,1,24
0.55026,0,24
1.783,0,25
0.66661,0,25
1.8662,0,26
2.116,0,26
1.6996,1,26
0.98304,0,27
1.1996,0,27
0.73302,0,28
1.1665,1,28
3.5825,0,29
1.0165,0,29
3.3158,0,29
1.0166,1,29
1.2165,0,30
1.1666,0,30
1.1832,0,30
0.71658,0,31
0.7665,0,31
3.3323,0,32
4.632,1,32
1.0165,0,32
0.43334,0,32
0.99987,0,33
0.41679,0,33
0.71655,0,34
0.61657,0,34
0.63326,0,35
0.35012,0,35
0.71668,1,35
0.58336,0,35
1.683,0,36
1.5163,0,36
0.75,1,36
0.71656,0,37
0.41671,0,37
0.79987,0,37
1.1999,0,38
0.88341,1,38
3.8988,0,39
0.75002,0,39
0.66656,0,39
2.6658,0,40
1.1164,1,40
0.56672,0,40
0.98323,0,41
1.1834,0,41
0.71669,1,41
1.1164,0,42
0.5834,0,42
1.9663,0,43
0.9164,1,43
0.76659,0,43
0.8499,0,44
1.2165,0,44
0.68351,1,44
0.83325,0,45
0.81654,0,45
0.86664,0,46
1.3498,1,46
1.5164,0,47
0.89978,0,47
0.7332,0,47
1.9162,1,47
0.76647,0,48
0.81667,0,48
0.86672,0,49
0.68338,1,49
1.9329,0,50
2.0328,0,50
0.60006,0,50
0.86661,0,51
0.91643,1,51
4.0157,0,52
0.41658,0,52
0.73338,0,52
0.96658,0,53
0.78314,0,53
1.7663,0,54
0.85015,1,54
0.93327,0,54
0.88329,0,55
1.6828,0,55
1.1499,0,56
0.68333,1,56
1.7496,0,57
0.89992,0,57
0.50009,0,57
1.2665,0,58
0.81671,1,58
0.63344,0,58
0.7832,0,59
0.60012,0,59
1.8661,0,60
0.74987,1,60
0.51656,0,60
0.78317,0,61
0.89995,0,61
4.1988,1,61
0.79999,0,61
0.9999,0,61
0.79995,0,61
1.733,0,62
0.98326,1,62
