2.4994,0,1
2.1496,0,1
2.1329,0,1
1.9662,0,1
2.0162,0,1
1.3998,0,2
1.2333,0,2
2.0329,0,2
1.1499,0,2
1.7162,0,2
1.9496,0,2
2.2328,0,3
1.383,0,3
3.1823,0,3
1.5496,0,3
2.1661,0,3
1.6497,0,3
1.383,0,3
2.1661,0,3
2.266,0,3
2.816,0,3
3.0658,0,3
1.9162,0,3
3.8321,0,3
2.3493,0,4
2.7824,0,4
2.4492,0,4
1.583,0,4
1.4498,0,5
2.8159,0,5
1.2664,0,5
2.1328,0,5
1.7662,0,5
1.0497,1,5
1.2331,0,5
2.4325,0,5
4.232,0,5
1.5997,0,5
1.6997,0,5
1.5664,1,5
0.88323,0,5
0.88342,0,5
2.2328,0,6
0.63327,1,6
1.8494,0,7
3.8654,0,7
3.0825,0,7
2.1829,0,8
0.83331,1,8
3.3657,0,9
2.1828,0,9
3.8489,0,9
1.7329,0,9
0.6666,0,10
1.8163,0,10
0.83319,1,10
5.215,0,11
4.282,0,11
3.4657,0,11
2.4992,0,11
3.5988,1,11
1.8996,0,11
3.2158,0,11
5.9481,0,12
5.2816,1,12
5.4815,0,13
2.0993,0,13
5.3982,0,14
2.1162,0,14
1.8328,1,14
2.2826,0,15
2.7991,0,15
2.2495,0,15
2.1827,1,15
2.7993,0,15
1.1499,0,15
0.93325,0,15
2.5494,1,15
4.2985,0,15
1.4164,0,15
4.5653,0,16
3.4658,1,16
1.6164,0,16
2.7495,0,17
3.9154,0,17
2.6826,0,17
2.4161,1,17
1.6996,0,17
3.6821,0,18
2.7657,0,18
1.3664,1,18
3.1492,0,19
2.0661,0,19
1.2332,0,19
0.60004,0,19
4.6818,0,20
2.1161,0,20
1.4164,1,20
3.549,0,21
1.333,0,21
1.9496,0,21
0.78333,0,21
3.5989,0,22
2.4827,0,22
1.7995,0,23
1.9827,1,23
0.8333,0,23
3.2991,0,24
1.1998,0,24
3.8654,0,25
1.2663,0,25
0.81657,0,25
0.66653,0,25
4.432,0,26
4.2987,1,26
0.96646,0,26
2.466,0,26
4.832,0,27
4.0654,1,27
1.0499,0,27
1.3996,0,28
0.88329,0,28
2.3659,0,29
3.2491,0,29
1.0666,1,29
4.582,0,30
0.8334,0,30
2.2162,0,31
4.1821,1,31
0.91645,0,31
2.8659,0,32
0.99968,0,32
0.99983,1,32
2.0662,0,33
0.69989,0,33
4.3652,0,34
3.2491,1,34
0.7499,0,34
3.0492,0,35
2.2828,0,35
0.79987,1,35
2.5827,0,36
1.7496,0,36
1.9995,0,36
0.84994,0,36
3.349,0,37
1.5329,1,37
1.0832,0,37
0.6,0,37
3.0491,0,38
1.3332,1,38
0.86656,0,38
2.316,0,39
2.1328,0,39
0.83319,1,39
1.9995,0,40
1.1664,0,40
1.7664,0,40
0.54989,0,40
5.8149,0,41
1.1332,1,41
1.3331,0,41
4.1654,0,42
1.2,0,42
4.2319,0,43
1.4332,1,43
0.66667,0,43
0.89975,0,43
5.1151,0,44
0.86666,1,44
0.35023,0,44
4.2987,0,45
1.3164,0,45
0.99986,1,45
3.549,0,46
1.833,0,46
1.4497,0,46
0.49995,0,46
0.86636,0,47
1.8161,1,47
0.99979,0,47
4.6819,0,48
2.0327,0,48
1.1665,1,48
0.71669,0,48
0.65006,0,48
4.2654,0,49
