17.827,0,1
1.7662,0,1
3.4825,0,1
2.8826,0,2
1.0332,0,2
2.5159,0,3
1.8661,0,3
0.55002,0,3
1.1497,0,4
0.60003,0,4
1.733,0,5
2.8327,0,5
0.58338,0,5
1.6497,0,6
1.3664,0,6
1.0666,0,6
0.76652,0,6
1.8995,0,6
0.68336,0,6
4.5986,1,6
0.58326,0,6
0.99986,0,7
1.3496,0,7
5.0818,1,7
2.5993,0,8
0.63349,0,8
2.5325,0,9
5.1651,0,9
0.94995,0,9
0.71675,0,9
0.38345,0,9
2.8659,0,10
1.8829,1,10
1.0499,0,10
0.36677,0,10
1.583,0,11
1.233,0,11
3.1158,0,11
0.78316,0,11
0.79983,0,11
1.5997,0,12
4.2154,1,12
0.93326,0,12
2.3661,0,12
3.499,0,13
1.0498,1,13
3.0491,0,13
1.5163,0,13
2.7825,0,13
5.6148,1,13
2.0162,0,14
0.50004,0,14
2.9158,0,15
0.86661,1,15
5.3815,0,15
0.99991,0,15
4.0655,0,16
3.4323,0,16
0.79997,1,16
2.5325,0,16
3.6323,0,16
1.05,0,16
2.3494,1,16
2.2994,0,17
1.9829,0,17
1.9995,0,17
4.5819,0,18
1.4496,1,18
5.8314,0,19
2.4827,0,19
1.4496,0,19
1.383,0,20
1.1166,1,20
1.2663,0,20
1.8995,0,21
1.1998,0,21
3.4157,0,22
2.0994,1,22
1.7161,0,22
0.56672,0,22
1.3664,0,23
2.0828,1,23
1.6996,0,23
1.6497,0,23
2.4327,0,24
3.1491,1,24
1.3496,0,24
5.4317,0,25
2.0328,0,25
3.449,1,25
2.1662,0,26
3.1158,0,26
1.0331,0,26
2.1327,0,27
1.2663,1,27
0.99988,0,27
2.9158,0,28
1.1664,0,28
2.5659,0,29
1.0831,1,29
0.41678,0,29
1.0664,0,30
0.31681,0,30
0.66668,0,31
1.1164,1,31
0.89992,0,32
0.6334,0,32
2.2661,0,33
0.88317,1,33
1.4997,0,33
0.91645,0,34
0.6667,0,34
0.61656,0,35
1.3497,1,35
2.0828,0,36
1.4832,0,36
1.4499,0,36
1.3331,1,36
2.7158,0,37
1.2663,0,37
1.3831,0,37
1.0832,0,38
0.98323,1,38
1.816,0,39
1.7996,0,39
1.2333,0,39
0.89982,0,40
0.61671,0,40
3.1324,0,41
0.91664,1,41
1.7162,0,41
0.61659,0,42
0.64984,0,42
0.65002,0,43
1.3332,1,43
0.71653,0,44
1.383,0,44
4.2658,0,45
1.4329,1,45
0.94989,0,45
0.79987,0,45
1.1331,0,46
0.73342,1,46
0.39987,0,46
1.6163,0,47
2.5494,0,47
1.4498,1,47
0.76649,0,47
1.0165,0,48
0.61676,0,48
0.31665,1,48
0.28348,0,48
0.66668,0,49
4.6155,0,49
0.94992,1,49
0.81668,0,50
0.84982,0,50
0.56658,0,51
0.61677,1,51
0.76684,0,51
0.76666,0,52
3.3324,0,52
1.0834,1,52
0.9498,0,53
0.81658,0,53
0.64985,0,54
1.2998,1,54
1.3163,0,55
0.86663,0,55
0.58337,0,56
0.89985,1,56
0.56675,0,57
0.89985,0,57
2.2993,0,58
1.4497,1,58
0.89993,0,58
0.96646,0,59
0.84984,0,59
