2.9324,0,1
1.9328,0,1
1.5166,0,1
1.6162,0,1
1.2163,0,2
2.8658,0,2
1.8162,0,2
1.4828,0,2
1.283,0,2
1.5496,0,2
1.0664,0,2
1.1998,0,2
1.1831,0,2
1.5998,0,3
0.58327,0,3
2.1494,0,3
2.2325,0,4
1.7327,0,4
1.0999,0,4
2.4327,0,5
1.8495,0,5
0.64996,0,5
1.1999,0,6
0.46652,0,6
0.59987,0,6
4.2152,1,6
2.1161,0,6
1.1165,0,6
1.8162,0,6
1.333,0,6
2.8325,1,6
1.7993,0,6
1.1499,0,6
0.81667,0,6
0.93309,0,6
2.9492,0,7
4.2153,0,7
1.2832,0,7
1.8996,0,7
1.433,1,7
1.4497,0,7
2.6493,0,7
2.4993,0,7
0.91651,1,7
0.89993,0,7
1.1497,0,7
3.6156,0,8
0.46633,0,8
1.0664,1,8
0.44996,0,8
1.5663,0,9
2.366,0,9
1.1498,0,9
0.98294,0,9
0.91673,0,9
1.2496,0,10
1.7329,0,10
0.74997,1,10
0.61672,0,10
1.733,0,11
4.8486,0,11
2.966,1,11
1.3664,0,11
0.64988,0,11
2.0161,0,12
0.53335,0,12
1.0997,0,12
1.8329,1,12
0.36689,0,12
2.1995,0,13
1.8499,0,13
0.53337,0,13
0.80007,0,14
3.4157,1,14
6.1647,0,14
1.0165,0,14
0.98322,0,14
1.2663,1,14
1.5497,0,14
0.94994,0,14
0.33349,0,14
2.2163,0,15
2.9159,1,15
0.45009,0,15
1.0334,0,16
5.5483,0,16
0.89992,0,16
0.46674,1,16
0.55012,0,16
4.2491,0,17
1.2331,0,17
0.44992,0,17
1.633,0,18
1.2831,1,18
0.46674,0,18
4.5485,0,19
5.1817,0,19
1.0499,0,19
1.5162,0,20
1.6996,0,20
1.283,1,20
1.2164,0,20
2.7991,0,21
1.2998,0,21
0.40009,0,21
0.93314,0,22
1.5663,1,22
0.58322,0,22
3.8322,0,23
0.63335,0,23
1.6163,1,23
0.64998,0,23
0.33337,0,23
1.4663,0,24
1.183,1,24
0.69985,0,24
2.5327,0,25
1.233,0,25
1.0834,0,25
3.1325,0,26
1.1163,1,26
0.81652,0,26
1.4163,0,27
2.266,0,27
2.6325,0,28
0.88315,0,28
3.016,0,29
1.1331,1,29
2.1993,0,30
1.6997,0,30
0.86686,0,30
2.9825,1,30
0.46658,0,30
2.0994,0,31
1.1164,0,31
1.0499,0,32
1.1332,1,32
1.8332,0,33
1.2666,0,33
0.60033,0,33
1.1498,0,34
1.1331,1,34
1.8662,0,35
1.1999,0,35
0.5834,0,35
1.0332,0,36
1.2164,0,36
1.4331,0,37
1.4833,1,37
0.91643,0,38
1.3499,0,38
0.96655,0,39
0.76664,1,39
2.3327,0,40
0.78318,0,40
1.0499,0,41
0.84997,1,41
0.98309,0,42
0.93319,0,42
3.5659,0,43
0.94996,1,43
0.63338,0,43
1.2665,0,44
1.1665,0,44
0.71665,0,45
1.2997,1,45
2.8326,0,45
0.68338,0,46
1.4997,0,46
1.9161,0,47
0.68343,1,47
3.7156,0,48
1.2332,0,48
2.8158,0,48
0.76648,0,49
0.73333,0,49
2.3993,0,50
1.4829,1,50
0.88318,0,50
2.8825,0,51
2.4827,0,51
1.0664,1,51
3.5158,0,52
1.1332,0,52
0.86662,0,53
1.4,1,53
