17.494,0,1
4.4319,0,1
6.1314,0,1
4.2153,0,1
1.8496,0,1
2.0828,0,1
2.2661,0,1
3.4324,0,1
2.2161,0,1
1.5329,0,1
2.0995,0,2
2.2826,0,2
2.5659,0,2
2.0995,0,2
1.4997,0,2
1.6997,0,2
0.93326,0,2
2.2495,0,3
1.1664,0,3
1.4996,0,3
1.183,0,3
2.2827,0,3
1.4996,0,3
1.2331,0,3
0.73316,0,3
1.3498,0,4
1.0332,0,4
0.64988,0,4
1.5663,0,5
0.61678,0,5
0.43341,0,5
1.583,0,6
1.6996,0,6
0.49994,0,6
2.0662,1,6
0.88312,0,6
0.55005,0,6
0.68328,0,6
1.8995,1,6
0.99981,0,6
1.1332,0,6
0.45007,0,6
0.36672,0,6
0.93307,0,7
0.44993,0,7
0.88311,0,7
0.84979,0,8
1.1498,1,8
0.7665,0,8
0.48331,0,8
0.5667,0,8
1.2498,0,9
0.91657,0,9
0.43327,0,9
0.7998,0,10
1.4496,0,10
1.1498,1,10
1.2331,0,10
0.81659,0,10
1.633,0,11
1.1665,1,11
0.40015,0,11
0.4334,0,11
5.1317,0,12
1.0832,0,12
0.60001,0,12
1.5829,0,13
1.7831,1,13
0.69998,0,13
1.1332,0,14
0.5667,0,14
0.56659,0,14
1.0831,0,15
2.3826,1,15
0.66654,0,15
2.0162,0,16
0.41674,0,16
1.3833,0,16
0.91644,0,17
1.3996,1,17
0.40008,0,17
2.3661,0,18
1.2497,0,18
0.44992,0,18
2.5992,1,18
2.1993,0,18
0.66657,0,18
0.41676,0,18
1.2996,0,19
1.2498,0,19
0.45006,0,19
1.1332,0,20
0.3333,0,20
1.2498,1,20
0.50021,0,20
0.48326,0,20
0.66666,0,21
0.34998,0,21
1.9496,1,21
0.68332,0,22
1.0164,0,22
0.40018,0,22
2.5659,0,23
0.68333,0,23
1.2498,0,23
1.9327,0,24
2.4659,1,24
1.2165,0,24
0.33332,0,24
0.36668,0,24
1.0332,0,25
0.91677,1,25
1.0165,0,25
0.81661,0,26
0.98321,0,26
2.3661,0,27
0.98321,1,27
0.93324,0,27
1.3331,0,28
1.2499,0,28
0.83326,1,28
1.5497,0,29
0.48327,0,29
1.0664,0,29
1.5496,0,30
0.88323,1,30
0.35008,0,30
1.7162,0,31
0.68334,0,31
0.84999,1,31
2.1328,0,32
0.78329,0,32
0.40014,0,32
1.1998,0,33
1.0497,1,33
1.6996,0,33
0.94988,0,34
2.2494,0,34
0.81646,1,34
1.1332,0,35
0.74983,0,35
2.1161,0,35
2.0995,0,36
1.9329,1,36
0.38328,0,36
1.4164,0,37
1.5662,0,37
1.0665,1,37
0.48344,0,37
0.48339,0,37
0.68319,0,38
1.6662,1,38
0.61666,0,38
2.4327,0,39
0.71673,0,39
2.4326,1,39
0.44992,0,39
0.58334,0,39
0.98309,0,40
1.1165,1,40
0.38331,0,40
1.4163,0,41
0.83327,0,41
0.43327,1,41
1.7329,0,42
0.48338,0,42
1.2998,0,42
1.3497,0,43
0.93312,1,43
0.41681,0,43
1.0501,0,44
0.51675,0,44
0.78315,1,44
1.183,0,45
1.2497,0,45
0.53326,0,45
1.0332,0,46
1.2498,1,46
2.0494,0,46
0.83313,0,47
0.84992,0,47
1.6666,1,47
0.41663,0,47
0.43329,0,47
1.6495,0,48
0.88325,1,48
0.38329,0,48
1.1497,0,49
0.74997,0,49
1.5663,0,50
0.75009,1,50
0.69998,0,50
1.8494,0,51
0.88353,0,51
