0.8172448395096664	0.004075661846835716	2.772304982935079	0.002227643208973897	0.9541462701230512	0.7266224409195096	0.31867240425106125	0.40865195717622277	15.0
0.7413879111684814	0.03862118718021721	2.8252462587073053	0.0038026001753965204	0.8909846207816167	0.5999194076920331	0.3476301466036727	0.4346753774601783	15.0
0.8374345414420977	0.0010081538149650454	2.812941646236455	0.01111718147225392	0.9810761922079965	0.8756694591489544	0.31161465392106275	0.042536342712824776	15.0
0.783414430664112	0.06377045873090062	2.7439937157182355	0.0013520965772327049	0.9599178167976266	0.8433152230222021	0.33650301686955825	0.40787120986292724	15.0
0.7181986129030271	0.023751275277581932	2.799148068783197	0.013588539449954869	0.9311467246612506	0.6203610548516395	0.2906097201718359	0.4009707512031176	15.0
0.716629184891476	0.003236237520985558	2.787131866838264	0.004562911965291721	0.9056521464782636	0.8088128504116766	0.31907557469690573	0.44676141256978774	15.0
0.8872473673328344	0.02768397519947829	2.790373806882209	0.021617269897945005	0.9112592211518836	0.7749575477134015	0.31911704983137296	0.26457615040379207	15.0
0.8821367914557177	0.008492125601466758	2.8036374205898027	0.0930480865344646	0.94410027256189	0.7682359990254242	0.2861672703055169	0.23870782166181181	15.0
0.8349634440386092	0.05799989858105077	2.7535387270645493	0.0011136876620247633	0.938061354268144	0.7249281700484834	0.27465801705837306	0.45319856946045517	15.0
0.8192354288965089	0.027605621822624472	2.814020084436772	0.005707046728399749	0.9761164667495287	0.7854203211792806	0.29057320250392826	0.16682860282922019	15.0
0.8873517022614976	0.043513696345808414	2.773472196145695	0.04456137074217176	0.9998107909308974	0.8409545802252539	0.30677467943031234	0.0488293659228768	15.0
0.8050414245885145	0.013662664485552697	2.802169192973177	0.016751587074770015	0.9984172887192663	0.8301404641567696	0.2860858328848573	0.3745737889153313	15.0
0.8598552022371273	0.030767581203548975	2.7471145891847737	0.002152275405895892	0.9646145730590793	0.7305516079443203	0.3163753088337565	0.32328027499571116	15.0
0.8023170349389578	0.008331612457845652	2.808565396869986	0.011517338335808796	0.9867261494875146	0.8007962019551735	0.22969480464082204	0.4344405051394784	15.0
0.8469592411890833	0.014864695549674756	2.79187155588167	0.08751702872720672	0.9646954425988563	0.8152390982973141	0.25471443036077435	0.257636451507548	15.0
0.7505648545505547	0.0523391990882319	2.809594653946513	0.00047289787374371964	0.9435633744284366	0.6970081889435727	0.27287721417256666	0.5332348769077873	15.0
0.6624390970627605	0.02632291954415212	2.793357075679933	0.2819563163436061	0.9974072859370311	0.6423810433877989	0.40945399844903946	0.4981868082070268	15.0
0.8515492960094379	0.0033245567995326916	2.8010480102138855	0.0009435558316541904	0.9281760527714159	0.649751833647373	0.31275317313193207	0.375031352346586	15.0
0.8488626484982041	0.00044717474771844255	2.802988436849238	0.007251680741354058	0.7964251675089383	0.6555119862200279	0.25356215498125306	0.21342981707782216	15.0
0.7344503270020931	0.002082886797878879	2.7607270147370704	0.0034520713954494485	0.9571588374354882	0.7737806758467157	0.31135336296571453	0.44699183483207944	15.0
0.803533678598442	0.02000255251902165	2.7545817273427633	0.0018021989878072105	0.9938683011489412	0.9068812100076636	0.23885637742806776	0.3778905077868041	15.0
