0.05512130026909876	-0.016069943797061535	-0.04732347041129752	-0.00759181854875017	0.004431914371852865	0.0018355575254507537	0.007155438930098969	0.06872480198093958	0.17793364485302668	0.5059537767189298
-0.016069943797061535	0.04858393597675483	-0.1951664749621008	0.0035574416662640675	-0.003965232949575135	-0.006255789241349021	0.00738235382324403	-0.023444534195386856	-0.1881936721876694	-3.67636694522325
-0.04732347041129752	-0.1951664749621008	36.49525565220957	-0.0842620051060171	0.06481733516274986	-0.03811457116709813	-0.3638105604089248	-0.1914400080344528	0.8482912266201253	73.13852369027852
-0.00759181854875017	0.0035574416662640675	-0.0842620051060171	0.009935561323340402	-0.003169168786449527	-0.003336771066997276	0.0021453949796778836	-0.005618825545579687	-0.12501273858687648	-6.366983071636947
0.004431914371852865	-0.003965232949575135	0.06481733516274986	-0.003169168786449527	0.012422352947169825	0.0018885514399591982	-0.0043643870243661965	-0.0023022033345011885	0.09015587014008782	5.097404955766668
0.0018355575254507537	-0.006255789241349021	-0.03811457116709813	-0.003336771066997276	0.0018885514399591982	0.01229297503885789	-0.004029762603146872	-0.014157204207621892	0.029159234996831897	6.067025601047074
0.007155438930098969	0.00738235382324403	-0.3638105604089248	0.0021453949796778836	-0.0043643870243661965	-0.004029762603146872	0.07998879216599064	0.04074641477707809	-0.04047945284107918	-7.175519766576272
0.06872480198093958	-0.023444534195386856	-0.1914400080344528	-0.005618825545579687	-0.0023022033345011885	-0.014157204207621892	0.04074641477707809	0.8664760143935902	0.7664302084716133	-84.02507650244398
0.17793364485302668	-0.1881936721876694	0.8482912266201253	-0.12501273858687648	0.09015587014008782	0.029159234996831897	-0.04047945284107918	0.7664302084716133	36.05031934479347	28.541667374608068
0.5059537767189298	-3.67636694522325	73.13852369027852	-6.366983071636947	5.097404955766668	6.067025601047074	-7.175519766576272	-84.02507650244398	28.541667374608068	14463.016525612382
