0.046826041278708264	0.850379321944015	0.032373738276020046
0.10995713219796255	0.9817599889990302	0.010096362650155299
0.21390035215321218	0.9859066580151612	0.01016561688913128
0.06723124298557812	0.9698507004813584	0.011546299292561318
0.10802373883679973	0.976674272334548	0.012216763431432848
0.08546388259530438	0.941491812661044	0.029287616377323862
0.19322650872818128	0.9035994722726053	0.046774872189160877
0.22211215059927297	0.9803014394304754	0.010275760706228099
0.12299916790123847	0.9896364049452304	0.010486275017257917
0.1809266413328229	0.9837131016241568	0.01015257854963709
0.13645453341765781	0.98770013337852	0.010288074103401044
0.2175544110912626	0.9867620967984727	0.010586589310369633
0.16777750996916374	0.9817897414306033	0.010036214287489045
0.18440404703567462	0.9910487258099507	0.010423658350524605
0.2373096473955968	0.9708320673438467	0.03080696644512671
0.01325611369759493	0.9548905744761679	0.010551386357901042
0.18260618267117423	0.9626964105402676	0.05297547778657458
0.29415060957546985	0.9807474357081807	0.010098634601824853
0.14839585784468542	0.9631537983388045	0.010278088745380729
0.1345633879400403	0.961205796732281	0.04695988230648757
0.24135184122913178	0.9807131511707416	0.03821817035407186
